0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5745,600,43739
0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,163,0,0,0,1631,0
0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,3358,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1903,0
154,6,18,0,0,1,3,128,62,0,1058,1619,192,68,38,18,0,0,655,1147,514,2675,243,118410
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,25026
337,313,0,0,0,0,0,262,0,0,0,46233,0,1253,72,21,0,0,0,0,0,4098,190,14266
3,0,0,0,0,0,0,0,0,0,472,15,0,0,0,0,0,0,0,0,0,2199,0,5731
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4366,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,301,4958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945
0,0,0,0,0,0,0,0,0,0,0,6571,0,0,0,0,0,0,0,0,186,0,639,572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197,10285,0,5746
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,90,36564
0,0,0,0,0,0,0,0,0,0,1516,2931,0,0,0,0,0,242,0,337,0,2319,0,584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267,0,0,0,0,0,0,13510,2647,7814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,1,582,0,0,0,575,4877,11369
0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0
5,36,0,0,519,0,16,46,0,355,731,2253,812,33,9,19,0,216,285,286,0,3069,3087,261
0,0,0,0,0,0,0,0,0,0,209,95,0,0,0,0,0,0,306,0,0,689,1244,25939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,0
1,0,0,0,0,0,0,17,0,0,0,2657,0,0,0,0,0,0,0,0,0,0,925,24542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0,46486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,11180
0,0,0,0,0,0,0,0,0,0,23,3920,0,0,0,0,0,0,0,0,0,372,0,34244
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3374,0,25528
15,0,0,0,0,0,0,23,0,0,0,205,0,0,0,0,0,0,0,0,0,1373,0,84222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,41106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,9982,232,16923
0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,9564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,5195
0,0,0,0,0,0,4,0,0,0,7,342,0,0,15,47,0,0,178,0,0,0,138,785
0,0,0,0,0,0,0,0,0,0,904,1745,0,0,0,20,0,0,258,0,0,1510,478,44040
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22568,0,0
0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,1,0,0,604,0,0,0,33543
0,0,0,0,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,286,750,41703
0,0,0,0,0,0,33,0,0,0,987,0,0,0,0,24,0,65,520,0,0,666,5128,774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,37503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,0,42051
0,0,0,0,0,0,0,0,0,0,0,2867,0,0,0,0,0,0,0,0,0,3442,0,16917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117842,0,2509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6338,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,0,37986
0,0,0,0,0,0,0,0,0,0,1,10,0,2158,0,0,0,61,0,1,0,681,63,650
0,0,0,0,0,0,21,0,0,0,54,1169,0,0,0,0,0,1,0,0,0,50379,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,28663
114,239,0,0,95,0,890,1,52,195,942,13940,1,0,60,25,0,618,99,397,0,928,414,51143
0,0,0,0,0,0,8,0,0,0,514,6253,0,0,8,0,0,217,32,241,0,371,326,70003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,1334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,2797,444,2801
0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,601,0,17739
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,33,6287,0,1713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116186,0,884
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889,0,675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58836
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,94334
0,0,0,0,0,0,451,0,0,0,15,69,0,0,0,0,0,0,196,0,0,135,0,47054
57,0,0,0,0,0,0,0,0,0,0,2659,0,0,0,0,0,0,0,0,0,627,1382,60060
0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,1641,0,567,527,0,441
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62197
0,0,0,0,0,0,0,0,0,0,809,0,0,0,0,1,0,349,236,49,0,2805,2157,31613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9279,0,0
0,0,0,0,0,0,0,0,0,0,0,2150,0,0,0,0,0,0,0,0,0,4146,462,819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,85635
0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,15050,1551,40104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,389,119,39351
17,35,0,0,0,0,622,47,262,0,287,809,0,169,0,0,0,0,276,0,0,1477,2057,27316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8380,0,54237
0,0,0,0,0,0,0,0,0,0,0,1908,0,0,0,0,0,0,0,0,0,11959,0,55168
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5329,0,36303
0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,18,0,82,274,239,0,4397,976,3892
0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,8594,0,172753
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6943
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,33661
0,0,0,0,0,0,0,0,0,0,0,6864,0,0,112,0,0,0,0,0,3636,21461,0,16038
0,0,0,0,0,0,99,0,0,0,780,5526,0,150,0,23,0,191,0,267,0,704,812,32877
0,0,0,0,0,0,0,0,0,0,1991,1641,0,0,0,59,0,308,247,634,378,21676,0,21527
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968,0,34623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,43094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,25931
0,0,200,0,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,775,0,119850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,62973
0,0,0,0,0,0,0,32,48,0,1,11,0,183,0,1,0,0,166,0,0,0,76,48969
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68487
0,0,0,0,0,0,0,0,0,0,1087,1,0,0,0,87,0,358,258,447,474,108,1018,43112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47816
0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,45015
0,0,0,0,0,0,0,0,0,0,270,74,0,0,0,0,0,0,0,0,290,174,0,66902
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,137,57560
0,0,0,0,0,0,0,25,0,0,1135,34613,0,30,43,0,0,170,0,0,1277,249,0,47435
12108,58,1,0,396,1,1841,5876,1952,73,73,0,0,0,0,0,0,0,0,0,0,948,0,189556
1,0,1,0,0,0,4,0,0,0,97,1010,0,1159,35,21,0,16,106,22,21,957,763,19951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,26806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,27954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53426
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24823
1410,0,0,0,0,0,0,18,0,0,0,73510,0,0,0,0,0,0,0,0,0,0,0,68822
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
1037,0,0,0,0,0,0,0,0,0,0,5631,0,14,0,0,0,0,369,0,24602,1560,678,68740
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,376,626,35192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13226,0,111214
4523,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,968,143005,0,74739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,91215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932,0,1597
0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,1844,3369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38830
0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,586,61,4481
50,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,85,0,0,925,748,57204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456,569,61193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,156,0,148507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,56450
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79112
0,3,0,0,0,0,168,0,0,0,623,212,0,0,0,0,0,140,161,303,0,463,2828,0
332,0,0,0,179,0,392,302,170,0,0,6772,0,0,365,0,0,0,0,0,0,798,0,19409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,392,31988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,1119
0,0,0,0,0,75,0,0,0,0,754,650,0,51,11,11,5,67,0,0,0,1477,0,484
0,0,0,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,69065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12878,0,925
0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,8,0,173,403,98,0,464,913,892
122,0,15,9,0,0,0,31,0,0,298,461,0,0,0,6,0,0,0,0,0,176,532,2327
0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,17,0,0,0,67,93131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0
0,0,0,0,0,0,0,0,0,0,0,2979,0,0,0,0,0,0,0,0,0,0,0,61432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,1481,481
62,474,0,0,127,1923,1395,0,18,99,4588,33,24,90,1897,26,5,418,770,1243,789,33597,2885,2385
0,0,0,0,128,0,0,0,0,26,236,25,865,0,33,11,5,200,0,266,1570,2723,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,738,4659
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,41,0,0,3,0,33,0,0,3,1308,973,381,4201,0,28,0,285,0,515,0,1989,57,0
20,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,233,0,0,0,0,28467
35,0,0,0,0,0,33,17,0,0,913,57,0,0,0,0,0,22,2521,0,0,115,3736,25355
0,0,0,0,0,0,0,0,0,0,237,2037,0,1616,219,22,0,4,6,2,0,674,0,21766
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,46101
16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1636,0,22534
8,0,0,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,0,0,1,0,26014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856,1606,2786
0,0,0,0,0,0,0,0,0,0,234,94,0,0,0,0,0,0,523,0,0,157,75,1489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6873,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094
10,158,2,3,166,13,539,4,8,0,237,1582,604,7,13,34,4,157,760,166,301,799,2640,269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,571,57801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,49909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7452,0,6860
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,0,0,0,499,0,0,9970,0,5709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714
0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,451,0,12743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,70,87992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14790
11,0,0,0,0,0,0,20,0,0,361,64,0,0,0,5,0,0,55,0,0,2077,160,2834
46,0,0,10,0,1,0,18,33,0,0,0,0,0,0,0,0,0,0,0,63991,12165,0,454
0,0,0,0,0,0,95,0,0,0,804,0,0,0,3288,27,0,370,41,344,9,3844,3163,3858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723
0,0,0,0,0,0,0,0,0,0,0,3343,0,0,0,0,0,0,0,0,0,335,413,17264
611,251,0,0,277,8,0,102,1,266,0,643,0,1,0,48,61,0,2,0,0,2442,956,21019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,0,0
78,0,0,0,0,6,409,59,0,0,41,3833,0,43,0,0,0,0,0,0,0,2475,1022,58970
0,1663,42,0,0,0,74,0,0,0,1393,0,0,224,0,10,0,0,0,0,0,0,0,383
5,0,0,0,0,2,0,0,0,0,54,16,0,0,0,0,0,0,41,0,74,0,411,1345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8595
1085,0,281,5,0,2,0,3921,299,0,0,1014,0,0,0,0,0,0,0,0,0,22371,0,3475
0,0,0,0,0,0,0,0,0,0,1072,310,0,0,0,0,0,40,164,0,0,1301,3622,716
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,23805
0,42,0,0,0,0,141,0,0,0,794,0,200,84,3,53,8,287,365,354,461,13417,2190,29842
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,395,7799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1539,0,31606
0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,83,0,641,205,562,0,3834,0,155
0,0,0,0,0,0,0,0,0,0,196,961,0,69,0,0,0,0,0,0,0,2209,0,4476
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9323,0,59524
0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,399,0,0,2508,614,2689
0,0,0,0,70,0,291,0,0,107,2085,165,0,0,48,63,0,358,378,662,0,698,4447,3074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,235,704,359,0,0,1126,1125
0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,3300,0,29764
0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,2234,0,56035
22,0,0,0,0,0,1211,6,8,185,0,725,0,0,0,0,0,0,255,0,0,3544,3618,11815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19966
205234,0,0,0,0,0,0,1716,9,0,0,58,0,0,0,0,0,0,0,0,0,0,0,24366
0,15,0,0,0,0,339,0,0,0,0,43,0,22,0,0,0,0,200,0,0,6642,0,5858
0,0,0,0,0,0,0,0,0,0,418,91,0,0,0,1,0,0,0,0,0,0,0,62365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,866,14189
1515,0,20,45,0,4,0,3282,866,0,0,0,0,0,0,0,0,0,0,0,0,512,0,1224
0,0,0,0,0,0,0,0,0,0,184,3229,0,0,0,0,0,0,0,0,0,2348,0,23614
49,0,21,0,0,0,43,0,0,0,406,24607,0,311,0,0,0,0,277,0,1692,5715,745,41085
0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,65,398,541,699,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,6723,5571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31999
0,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,61,0,0,799,82,0,0,2195,5534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1249,0,25329
1352,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,43011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618,0,39916
0,0,0,0,0,0,0,0,0,0,2068,0,0,0,0,6,0,246,761,428,0,0,10376,643
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,76675
0,0,0,0,0,0,0,0,0,0,327,11941,0,0,0,0,0,0,0,0,0,555,1246,28611
0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,1438,494,100345
0,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,12523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,28
